"Data Source","World Development Indicators",

"Last Updated Date","2023-05-10",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Mauritius","MUS","Self-employed, total (% of total employment) (modeled ILO estimate)","SL.EMP.SELF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.16009","20.12927","20.10791","20.11875","20.13198","20.12036","20.11764","20.07099","20.18486","20.01398","20.03049","20.45726","22.93021","19.72068","19.29862","19.17259","20.18868","19.71374","19.84216","20.23205","19.37838","20.43432","20.79447","20.69076","20.89685","20.57732","20.60388","19.75413","19.85595","19.28578","18.80759","",
"Malawi","MWI","Self-employed, total (% of total employment) (modeled ILO estimate)","SL.EMP.SELF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.3759","59.4746","59.65318","60.36965","59.95658","59.66011","59.61821","59.456","59.49341","59.73506","60.902","61.43713","61.29932","61.64383","62.0028","61.96773","61.39529","61.60102","61.41304","61.1637","60.93219","61.26629","61.28226","61.2038","61.34414","61.57686","61.73499","61.76487","61.63028","62.07772","61.37745","",
"Malaysia","MYS","Self-employed, total (% of total employment) (modeled ILO estimate)","SL.EMP.SELF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.60318","29.2287","28.705","28.1386","27.3568","27.7154","25.53827","26.64892","25.29165","25.74763","24.58424","23.28844","23.76639","25.39706","24.50798","25.71676","25.75511","25.40901","25.17849","25.16749","23.21823","24.96394","25.63212","24.58023","26.10376","25.62589","26.01837","27.58208","25.57601","25.01448","24.41125","",
"North America","NAC","Self-employed, total (% of total employment) (modeled ILO estimate)","SL.EMP.SELF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.59052664715228","9.32928461903863","9.48716532194959","9.4498422302772","9.24262850324389","9.18466002865635","9.11788697234501","8.83351295500182","8.55863132837511","8.40149185858911","8.24923983919644","8.15632538879839","8.37675535935109","8.3885943516174","8.3101077783725","8.21338421719239","8.08296793998412","7.92282914138828","8.06228106009146","8.00306799744926","7.77028667315877","7.6951766646482","7.56519330498682","7.40806834581147","7.40483690253095","7.34108396594095","7.21756465676886","7.25509238357939","7.08515012140857","7.30799622727247","7.45487926775789","",
"Namibia","NAM","Self-employed, total (% of total employment) (modeled ILO estimate)","SL.EMP.SELF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.58263","34.43635","34.57634","34.68329","34.72968","34.80314","34.79586","34.97198","35.17675","35.36561","35.75658","35.93218","36.16158","35.72906","35.78682","35.55721","35.43408","35.52916","36.00703","36.18691","36.35949","36.55924","36.11577","33.85004","31.52475","29.63461","33.46067","37.55156","38.21815","38.71521","38.46545","",
"New Caledonia","NCL","Self-employed, total (% of total employment) (modeled ILO estimate)","SL.EMP.SELF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.22235","16.19695","16.1796","16.18582","16.13268","16.20641","16.23155","16.61806","16.79146","16.92622","17.22359","17.35396","17.37705","17.38695","17.42223","17.27662","17.1074","17.37627","17.45965","17.31273","17.30699","17.40204","17.44805","17.48248","17.518","17.43539","17.36644","17.29635","17.1867","17.7422","17.6645","",
"Niger","NER","Self-employed, total (% of total employment) (modeled ILO estimate)","SL.EMP.SELF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.95779","89.06031","89.2306","89.24402","89.37009","89.52798","89.65887","89.59192","89.88702","90.12208","90.08481","90.15556","90.27232","90.50236","90.53408","90.49773","90.44347","90.26414","90.38213","90.18266","90.31508","88.35694","91.94041","94.66108","94.75292","94.82664","94.8334","94.88267","94.84538","95.29302","95.10245","",
"Nigeria","NGA","Self-employed, total (% of total employment) (modeled ILO estimate)","SL.EMP.SELF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.86525","84.80679","84.85826","84.94006","85.01231","84.98064","84.96172","84.94987","85.03133","84.98018","84.85974","84.37753","84.06112","83.6587","83.33133","83.02487","82.70623","82.37627","81.98446","81.54784","81.15135","81.58344","81.93246","81.41321","80.92962","80.58282","80.19464","79.75504","79.26835","80.85461","80.58255","",
"Nicaragua","NIC","Self-employed, total (% of total employment) (modeled ILO estimate)","SL.EMP.SELF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.36144","44.73771","45.27172","45.87725","46.33166","46.65211","47.09976","47.64771","47.97701","48.46276","49.66064","51.19695","52.8302","50.99919","50.07018","49.23035","49.28625","49.37393","49.37495","48.91626","48.25268","47.44566","46.63336","45.74433","44.9758","44.14012","43.20054","42.77071","42.7025","43.68587","43.00183","",
"Netherlands","NLD","Self-employed, total (% of total employment) (modeled ILO estimate)","SL.EMP.SELF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.44849","11.38504","11.75652","12.39175","12.70129","12.25693","12.37491","11.64852","11.49462","11.21365","11.55513","11.66865","11.41372","12.10184","13.66873","13.89568","14.0908","14.34605","14.82919","15.09062","15.15199","15.363","16.05246","16.61546","16.84117","16.81446","16.73463","16.6924","16.62201","17.24522","15.67907","",
"Norway","NOR","Self-employed, total (% of total employment) (modeled ILO estimate)","SL.EMP.SELF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.79573","10.60913","10.0157","9.644196","9.522086","8.835698","8.45341","8.522453","7.723873","7.511502","7.317695","7.273529","7.396486","7.505056","7.42133","8.460688","7.997741","7.781591","8.082264","7.7163","7.015119","6.945111","6.983727","7.209535","7.023468","6.954513","6.522505","6.45451","6.413357","6.030733","4.494898","",
"Nepal","NPL","Self-employed, total (% of total employment) (modeled ILO estimate)","SL.EMP.SELF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.64791","84.64182","84.62716","84.63658","84.59961","84.56779","84.51982","84.4306","84.33863","84.25338","84.11642","83.87302","83.68764","83.49893","83.26678","83.01038","82.7347","82.50199","82.21793","81.92368","81.57836","81.2463","80.86649","80.52987","80.09308","79.49065","79.12526","78.67903","78.16797","79.05011","78.33048","",
"Nauru","NRU","Self-employed, total (% of total employment) (modeled ILO estimate)","SL.EMP.SELF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","Self-employed, total (% of total employment) (modeled ILO estimate)","SL.EMP.SELF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.2866","21.06213","21.00958","20.89913","20.84714","20.90203","20.01028","20.31723","21.02624","20.66472","19.75523","19.27795","19.2998","19.21911","18.55511","17.67725","17.22532","17.26963","16.46023","16.24458","16.76375","16.62766","15.40907","15.28521","14.85492","18.00328","18.74658","18.4004","18.56459","19.68293","20.00333","",
"OECD members","OED","Self-employed, total (% of total employment) (modeled ILO estimate)","SL.EMP.SELF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.7933563566497","20.7121611938858","20.6130852452332","20.5383451111606","20.2886925982311","20.084659317284","20.052280352235","19.6641448824376","19.3555117066728","18.8975808242137","18.9375091490545","18.768941278377","18.8013294455884","18.6117634037954","18.2704281811478","17.8995881976605","17.5241714385697","17.425591173574","17.7079960542361","17.6568989182738","17.5968591239288","17.4979038479993","17.3248128713918","17.0764669664372","16.8834688096061","16.7193558696488","16.5921483230437","16.4904521636871","16.307796911184","16.0574342885448","16.0861643275433","",
"Oman","OMN","Self-employed, total (% of total employment) (modeled ILO estimate)","SL.EMP.SELF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.38063","13.24403","13.20516","13.16883","13.12547","13.07742","12.65254","12.51362","12.0324","11.59188","10.28586","9.189613","8.248382","7.388507","6.51837","5.76695","5.160497","4.46688","4.074259","3.65083","3.562885","3.496532","3.485695","3.525062","3.597865","3.614782","3.583579","3.519273","3.543065","3.509911","3.48032","",
"Other small states","OSS","Self-employed, total (% of total employment) (modeled ILO estimate)","SL.EMP.SELF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.3183297619514","39.7607492873773","40.2046789987692","40.3115993361288","40.0395049656087","39.6392537565903","39.3221516503738","39.4324924558733","39.6015274451606","39.4056836567193","39.2151560286242","39.2160602544511","39.2935064079581","39.0218315035573","38.4348294946252","37.4794786452566","36.4560231793207","35.3779969818238","35.1241089567773","34.8201162397137","34.6733730221318","34.5251581566149","34.3885442375312","33.9088695289523","33.3520393753549","32.8074436487224","32.915740449386","33.1183008424909","33.2284177962629","33.7754713213358","33.8140713071434","",
"Pakistan","PAK","Self-employed, total (% of total employment) (modeled ILO estimate)","SL.EMP.SELF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.10505","66.05573","66.01039","65.92194","65.86748","65.86749","63.5662","64.75191","64.75225","64.42316","64.42464","60.14865","60.14756","62.11526","62.11462","61.33097","61.50674","62.84348","63.01502","63.39917","62.99861","61.63899","60.22604","60.23037","60.59074","61.35134","59.22494","57.03835","56.24945","56.60266","55.61488","",
"Panama","PAN","Self-employed, total (% of total employment) (modeled ILO estimate)","SL.EMP.SELF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.36907","34.94041","33.08165","31.28844","32.5377","32.80443","33.82926","33.11526","33.20979","33.29858","33.48998","34.67796","35.08918","34.10488","35.01502","33.77706","30.90191","30.58207","35.32223","34.09555","32.00392","31.97996","32.27752","32.66917","33.72895","35.79897","35.08094","37.39169","39.18377","44.25999","43.96381","",
"Peru","PER","Self-employed, total (% of total employment) (modeled ILO estimate)","SL.EMP.SELF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.23693","60.37933","60.29522","59.82839","59.49506","59.38963","59.03584","59.15021","59.21107","59.15706","59.42403","59.23676","61.58829","60.41152","60.14991","58.31194","56.94075","56.51041","56.34924","56.74142","56.58354","55.3591","54.56727","54.91002","54.06075","54.59089","55.01312","53.26451","55.45644","56.01341","55.35254","",
"Philippines","PHL","Self-employed, total (% of total employment) (modeled ILO estimate)","SL.EMP.SELF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.96386","50.11897","50.27667","50.33166","50.32313","50.16933","49.86874","50.09641","50.39472","49.27695","50.95338","51.25618","50.33882","48.30294","49.9001","49.2938","48.28503","47.9562","47.03262","45.84305","45.08175","43.16336","41.96945","42.4618","41.02158","38.63428","37.79618","36.51549","36.1497","37.40541","36.67504","",
"Palau","PLW","Self-employed, total (% of total employment) (modeled ILO estimate)","SL.EMP.SELF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Papua New Guinea","PNG","Self-employed, total (% of total employment) (modeled ILO estimate)","SL.EMP.SELF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.44284","82.34397","82.1267","82.00422","82.10266","81.92692","82.05827","82.26982","82.29392","82.51046","82.63338","82.76026","82.76552","82.72947","82.489","82.24726","81.85243","81.84367","81.53324","81.01651","80.86938","80.60219","80.37956","79.71518","79.18002","78.63017","78.11421","77.76485","77.1412","78.37402","78.00762","",
"Poland","POL","Self-employed, total (% of total employment) (modeled ILO estimate)","SL.EMP.SELF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.02087","30.22857","31.16355","30.93532","29.65309","29.58217","28.72843","27.45544","26.81512","27.38358","27.95341","28.22084","26.97193","26.50065","25.75336","24.43061","23.45731","22.91998","22.7374","22.97642","22.86483","22.39422","21.82983","21.35298","21.23211","20.71686","20.41482","20.2743","20.00863","20.5569","19.79474","",
"Pre-demographic dividend","PRE","Self-employed, total (% of total employment) (modeled ILO estimate)","SL.EMP.SELF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.5483942182204","82.6046627492757","82.6989559088035","82.815419086122","82.8491725657551","82.6892163980203","82.6220802399017","82.46308904112","82.3472656665996","82.2086898863859","81.9997307204626","81.8959586455356","81.8164929772121","81.6751342100842","81.575835399407","81.4179342877198","81.1740501258971","80.8393187890664","80.6152820187016","80.2177303073047","79.7623198859606","79.2426844176014","78.8801420588401","78.344760104806","77.9761217674456","77.6476814817233","77.4044230474302","77.0323351105356","76.7430037945181","77.8844107582976","77.3209995585056","",
"Puerto Rico","PRI","Self-employed, total (% of total employment) (modeled ILO estimate)","SL.EMP.SELF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.42395","14.99493","14.84065","15.0925","15.08379","14.6715","14.65137","13.99651","14.62343","14.45784","13.93295","14.87182","14.40468","14.51877","14.55999","15.16358","15.39078","14.7229","14.72935","14.69235","15.26998","15.60697","15.97988","16.32822","16.68344","16.04122","15.43966","16.64971","17.5","17.67152","17.57811","",
"Korea, Dem. People's Rep.","PRK","Self-employed, total (% of total employment) (modeled ILO estimate)","SL.EMP.SELF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.00132","84.2382","84.47542","84.67442","84.94318","85.20901","85.62881","85.91093","85.86749","85.94144","85.81987","85.76756","85.68287","85.57859","85.35978","85.36816","85.45359","85.34055","85.39873","85.4698","85.49174","85.46853","85.42752","85.36069","85.39912","85.15659","85.25698","85.50372","85.59507","87.10424","86.60056","",
"Portugal","PRT","Self-employed, total (% of total employment) (modeled ILO estimate)","SL.EMP.SELF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.56614","25.6053","25.84866","27.33223","27.74885","28.41292","28.38999","28.39013","27.01827","26.08008","27.89673","27.53767","27.32235","26.14005","25.81611","24.70021","24.79677","24.32789","24.03261","23.12312","21.53873","22.0862","21.9411","19.74616","18.42328","17.76383","16.9853","16.6481","16.85883","16.6913","14.95702","",
"Paraguay","PRY","Self-employed, total (% of total employment) (modeled ILO estimate)","SL.EMP.SELF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.04588","54.12933","54.04046","53.90539","53.57333","53.64986","53.42163","53.55444","52.50665","53.82505","55.08639","56.49024","54.82051","56.11633","52.92881","52.63225","50.99482","48.04297","50.66399","47.3074","46.57319","47.79094","44.55732","43.70184","43.76855","44.23411","43.93393","43.05583","43.00648","45.5957","45.24044","",
"West Bank and Gaza","PSE","Self-employed, total (% of total employment) (modeled ILO estimate)","SL.EMP.SELF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.01028","37.76167","37.6707","37.12533","36.79811","36.89098","36.39939","35.35094","34.39308","34.47208","38.92537","41.49161","43.58851","42.40257","41.16702","41.51255","40.75182","35.42506","33.49726","32.41994","33.45723","33.18853","31.94587","32.3728","31.36046","30.54131","29.57956","30.26152","28.56549","27.68422","27.09945","",
"Pacific island small states","PSS","Self-employed, total (% of total employment) (modeled ILO estimate)","SL.EMP.SELF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.9646368302492","53.0389883389258","53.212947384437","53.2400936191694","53.2295925026817","53.1916641900737","53.3701087201945","53.458941261173","53.2967776581664","53.7599949117621","54.2249738845115","54.5821938355151","54.6843963381156","54.4958455151903","54.5593564217345","54.72002714071","55.0418324618283","55.2951829159035","55.9343778406974","56.0486894468513","56.3746138432668","55.5166384894638","54.3712010800068","53.312035409267","52.2922377086504","51.1034146502733","50.2468919196691","49.4510734012894","48.8664223118607","50.3130949783538","49.9075878076817","",
"Post-demographic dividend","PST","Self-employed, total (% of total employment) (modeled ILO estimate)","SL.EMP.SELF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.7380035123179","15.5795329906945","15.435904645505","15.3893339515236","15.2646725614144","15.1428723820078","14.9863176603122","14.7121086809506","14.4495286443216","14.2275127650022","14.1198110727615","14.0401979325613","14.1122746166378","14.2561155620777","14.1564457970908","13.9387896101022","13.7001522401807","13.4370847616444","13.4270078341242","13.3136883007474","13.2044308598129","13.1460288064556","12.9920719167124","12.765096528521","12.5813683698971","12.4440500354578","12.2861533106603","12.1483509132926","12.0381540953972","12.0729929686624","11.8540488740413","",
"French Polynesia","PYF","Self-employed, total (% of total employment) (modeled ILO estimate)","SL.EMP.SELF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.75054","23.77226","23.85527","23.89391","23.92589","23.88592","23.17749","22.34751","21.54548","20.74796","20.03596","19.35001","18.60754","17.88881","17.21566","16.59079","15.918","15.71079","15.69454","15.75111","15.85679","15.933","16.02034","16.08376","16.10423","16.09172","16.04375","15.96978","15.87281","16.55393","16.44847","",
"Qatar","QAT","Self-employed, total (% of total employment) (modeled ILO estimate)","SL.EMP.SELF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.295707","1.285168","1.294513","1.286496","1.276971","1.290566","1.251813","1.25712","1.203006","1.150216","1.150336","1.145291","1.146999","1.141737","1.037575","0.949531","0.8513629","0.7605844","0.7213829","0.6495082","0.5815411","0.5367047","0.4933314","0.4400348","0.422942","0.4083224","0.4101939","0.416187","0.4314322","0.3745404","0.3774003","",
"Romania","ROU","Self-employed, total (% of total employment) (modeled ILO estimate)","SL.EMP.SELF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.61711","36.62842","36.54043","35.13101","38.37513","37.08053","40.44862","42.05896","44.17791","46.10761","46.09896","39.77641","39.54006","34.61277","35.39273","33.86145","33.74298","32.57763","32.78443","35.16908","33.19494","33.35895","32.81776","32.08215","28.9751","26.60896","26.30527","25.22118","24.22812","23.76706","15.4803","",
"Russian Federation","RUS","Self-employed, total (% of total employment) (modeled ILO estimate)","SL.EMP.SELF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.79796","0.8639734","1.405845","1.9603","2.409978","2.633168","4.160141","4.09996","11.88053","11.1263","9.173025","8.86766","8.50017","8.606596","8.887225","8.655331","8.449403","8.445941","8.561982","6.760657","7.039954","6.871801","7.24117","7.180739","7.198062","7.480228","6.614678","6.820274","8.028946","6.742565","6.596659","",
"Rwanda","RWA","Self-employed, total (% of total employment) (modeled ILO estimate)","SL.EMP.SELF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.19221","93.95232","93.85284","93.94485","94.40601","93.81889","92.83782","92.02953","91.47978","90.71007","89.64871","88.11011","87.40119","86.17352","84.74802","83.14397","81.50291","79.69922","78.28425","76.56287","74.46944","72.68362","71.21591","69.28934","68.37071","68.00252","67.72231","67.09019","66.16234","67.33212","66.38749","",
"South Asia","SAS","Self-employed, total (% of total employment) (modeled ILO estimate)","SL.EMP.SELF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.7458445512991","80.8311495904827","80.8586343929943","80.8266613315842","80.865619298626","80.7723777565941","80.514458784504","80.5919139285386","80.4895314160895","80.3977059029596","80.2446053912508","79.7584601630864","79.658532322091","79.7000164813543","79.5466419741042","79.3349637616969","79.1368619141209","79.093556642361","78.894841979557","78.6867350804866","77.5981439309081","76.3478701028596","75.4997236990832","74.7604093847983","74.0345082416713","73.2914019175205","73.0196645736676","72.1552450178347","71.3464698134474","71.84720383909","71.4047308409854","",
"Saudi Arabia","SAU","Self-employed, total (% of total employment) (modeled ILO estimate)","SL.EMP.SELF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.335307","8.071192","7.933522","7.818226","7.745702","7.672988","7.683084","7.749624","7.673817","7.551866","7.629799","7.678532","7.549965","7.401575","7.224406","7.165254","7.093082","6.91611","6.901457","6.455375","5.994518","5.653156","5.314261","5.016227","4.805281","3.693828","2.853968","2.200344","3.765734","6.81949","6.777091","",
"Sudan","SDN","Self-employed, total (% of total employment) (modeled ILO estimate)","SL.EMP.SELF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.61791","61.55876","61.51671","61.7097","61.71543","61.68389","61.34001","61.23069","61.23872","61.06306","60.83917","60.61078","60.26421","60.23545","59.9943","59.51694","58.81733","58.29398","58.16922","58.18241","57.56955","56.58434","55.91798","55.1874","54.63828","54.12567","53.49498","52.93974","52.73848","52.80333","52.27878","",
"Senegal","SEN","Self-employed, total (% of total employment) (modeled ILO estimate)","SL.EMP.SELF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.17187","87.48029","86.71227","85.72058","84.84315","84.05071","83.19975","82.00542","80.74522","79.64124","78.41114","77.857","77.12283","76.14864","75.35974","74.57893","73.73118","72.92483","72.01522","71.11813","70.18819","69.30349","68.63049","67.52103","66.58656","72.30608","72.70321","69.05354","65.67735","67.3847","66.51894","",
"Singapore","SGP","Self-employed, total (% of total employment) (modeled ILO estimate)","SL.EMP.SELF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.35341","13.53925","13.5649","13.6588","11.54635","14.67756","13.9485","14.50566","15.60196","15.37754","15.36811","15.14804","14.93804","15.5618","15.33692","15.09907","15.37823","15.08018","14.75339","14.49823","14.99751","15.32392","14.91585","14.6192","13.99042","14.13135","14.64557","14.03158","13.45946","12.72713","12.54826","",
"Solomon Islands","SLB","Self-employed, total (% of total employment) (modeled ILO estimate)","SL.EMP.SELF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.31625","73.12055","73.10717","72.9056","72.50449","72.30503","72.20822","71.94475","71.70111","72.54231","73.57356","74.34144","74.22774","73.88657","73.45187","72.95699","72.43854","71.7381","71.31108","70.35227","69.28077","68.66351","67.77225","67.22832","66.74043","65.79628","64.70692","63.5815","62.63639","64.39655","63.80078","",
"Sierra Leone","SLE","Self-employed, total (% of total employment) (modeled ILO estimate)","SL.EMP.SELF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90.65285","90.9082","90.93745","91.00298","91.21251","91.23244","91.43552","91.48824","91.66454","91.58847","92.12393","91.6459","91.36026","91.15936","91.15451","91.16869","91.03768","91.06007","91.13368","90.9688","90.87697","89.95221","88.72454","88.8789","90.43053","90.19759","90.3158","90.30076","90.167","91.19678","90.9712","",
"El Salvador","SLV","Self-employed, total (% of total employment) (modeled ILO estimate)","SL.EMP.SELF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.7152","41.7151","41.62891","44.03849","42.70637","42.7257","42.3516","42.43843","42.5816","42.74393","42.87437","43.89819","41.34016","39.96181","43.1525","39.82948","40.98218","41.58733","42.60346","41.78036","41.66659","41.7548","41.90464","39.56323","40.41616","40.01122","40.24006","38.85319","39.12789","38.72841","37.86402","",
"San Marino","SMR","Self-employed, total (% of total employment) (modeled ILO estimate)","SL.EMP.SELF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Self-employed, total (% of total employment) (modeled ILO estimate)","SL.EMP.SELF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.89864","89.10841","89.10863","89.5443","89.65112","89.65144","89.85638","89.92987","89.97345","90.01842","90.05354","90.05346","89.94301","89.83309","89.7155","89.62733","90.48101","90.17286","89.84814","89.50384","89.13929","89.17216","89.15649","89.16118","89.08567","89.03674","89.08538","89.03236","88.97886","89.86544","89.60892","",
"Serbia","SRB","Self-employed, total (% of total employment) (modeled ILO estimate)","SL.EMP.SELF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.73335","38.48141","39.68534","40.57062","40.31276","40.10836","39.57405","39.03639","39.49157","39.17763","38.69998","38.16694","37.7817","36.95672","36.24854","35.63383","34.61519","33.82748","32.14024","32.43898","30.11036","30.39294","32.44177","31.71086","30.15928","31.34662","30.57306","28.25769","27.6995","26.98945","22.93646","",
"Sub-Saharan Africa (excluding high income)","SSA","Self-employed, total (% of total employment) (modeled ILO estimate)","SL.EMP.SELF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.2441633852113","79.3848898750482","79.5120435674758","79.6367929063922","79.6717638054515","79.5237851443215","79.4857104269778","79.4284151422004","79.3818940312826","79.3730421458011","79.2651503842856","79.2473059673725","79.2799423786175","79.1625417933219","79.1520863858182","79.0001387766776","78.6685704077153","78.3631979670377","78.3318184794149","78.3577903024222","77.7988474422675","77.4184084544612","77.1500334743938","76.7357369699163","76.3942540507301","76.2546901123612","76.021578692748","75.7408751780471","75.5435075145791","76.7797026921558","76.4921500250191","",
"South Sudan","SSD","Self-employed, total (% of total employment) (modeled ILO estimate)","SL.EMP.SELF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92.43172","92.32595","92.2123","92.18296","92.082","91.99992","91.80537","91.77892","91.85602","91.86082","91.84364","91.81075","91.70422","91.76919","91.73679","91.58672","91.30152","91.07422","90.99477","90.92746","91.00991","91.0619","90.4041","89.77921","89.83437","90.3418","90.66866","90.81418","90.76247","91.50071","91.27843","",
"Sub-Saharan Africa","SSF","Self-employed, total (% of total employment) (modeled ILO estimate)","SL.EMP.SELF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.2441633852113","79.3848898750482","79.5120435674758","79.6367929063922","79.6717638054515","79.5237851443214","79.4857104269778","79.4284151422004","79.3818940312825","79.3730421458011","79.2651503842856","79.2473059673724","79.2799423786174","79.1625417933219","79.1520863858182","79.0001387766775","78.6685704077153","78.3631979670377","78.3318184794149","78.3577903024222","77.7988474422675","77.4184084544612","77.1500334743938","76.7357369699163","76.3942540507301","76.2546901123612","76.021578692748","75.7408751780471","75.543507514579","76.7797026921558","76.4921500250191","",
"Small states","SST","Self-employed, total (% of total employment) (modeled ILO estimate)","SL.EMP.SELF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.9257722731168","39.2724965086192","39.4112943834102","39.4132872560945","38.9742411624319","38.7143347284796","38.3933276812021","38.4358041770434","38.6132164036471","38.4482611743756","38.3041423194433","38.1171292211067","38.1580557358326","37.8817251417915","37.3483768246407","36.7473370254384","35.8852619777301","35.4161055931554","35.3652558628013","35.2028125665405","35.1513179064472","34.9448563512288","34.8150210823834","34.3500835645013","33.9278048142915","33.4968791810944","33.5311545443386","33.6528375625834","33.780082548205","34.3559292454265","34.2810792376909","",
"Sao Tome and Principe","STP","Self-employed, total (% of total employment) (modeled ILO estimate)","SL.EMP.SELF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.79536","70.88832","70.95825","70.95816","70.92916","70.89143","70.87148","70.73125","70.55176","70.53236","70.43784","70.34968","69.85866","69.59405","69.01425","68.16642","67.73533","66.92205","66.5252","65.82433","65.2478","64.77126","64.19063","63.39545","62.70602","61.97277","61.2177","60.52572","59.90937","62.37432","61.6325","",
"Suriname","SUR","Self-employed, total (% of total employment) (modeled ILO estimate)","SL.EMP.SELF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.42628","18.54622","19.01188","17.4201","16.13506","18.90624","19.99952","17.54979","17.98607","18.15854","18.32984","18.56532","18.64473","18.55255","18.73045","18.99515","19.19649","19.43515","19.75924","19.9791","20.17237","20.54143","20.91308","21.55955","22.57323","23.21421","23.22854","22.90108","22.73882","22.21759","21.77366","",
